application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281689,Four Score Holdings LLC,Charlton,1507,daniel.fourscore@gmail.com,617-217-0456,144 Sturbridge Road,,Charlton,MA,1507,POINT (-71.840209 42.329642),POINT (-72.019810 42.1390839),144 Sturbridge Road,,Charlton,MA,1507,83-3664748,MPN281689,Tue Mar 10 2020 17:06:39 GMT-0400 (Eastern Daylight Time),Tue Feb 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),Mon Oct 05 2020 13:18:52 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,,Wed Jun 05 2019 12:36:03 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:50:41 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1507,Charlton,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.139084,-72.01981,,3/22/2024
REOPENED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MR284888,"Thrive Cultivation & Dispensary, LLC",Waltham,2451,acardillo@boomxcannabis.com,978-733-6238,235 Bear Hill Road,,Waltham,MA,2451,POINT (-71.275566 42.459085),,53 Midland Drive,,Waltham,MA,2451,84-3572060,MRN284888,Thu Jan 11 2024 15:24:13 GMT-0500 (Eastern Standard Time),Thu Jan 18 2024 10:18:32 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Tue Mar 07 2023 13:35:53 GMT-0500 (Eastern Standard Time),,,,,1500,,2451,Waltham,Middlesex,42.459085,-71.275566,Northeast,,MA,,,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284438,Northeastcann Inc.,Swansea,2777,nick@colemanandgomes.com,508-264-2530,610 GAR Highway,,Swansea,MA,2777,POINT (-71.102131 41.778329),POINT (-71.214562 41.7536109),15 Gould Road,,Bedford,MA,1730,87-1717283,MRN284438,Tue Aug 02 2022 10:05:42 GMT-0400 (Eastern Daylight Time),Mon Dec 06 2021 14:12:54 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Sun Oct 03 2021 08:05:54 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:27:13 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 12:43:18 GMT-0500 (Eastern Standard Time),Mon Mar 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2777,Swansea,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.753611,-71.214562,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,3/1/2021,COMPLETE,MR281865,Core Empowerment LLC,Boston,2130,tomas@corecannabis.cc,617-905-1123,401A Centre Street,,Jamaica Plain,MA,2130,POINT (-71.073493 42.334948),POINT (-71.110388 42.3216759),401A Centre Street,,Jamaica Plain,MA,2130,83-1709012,MRN281865,Mon Jan 27 2020 12:39:02 GMT-0500 (Eastern Standard Time),Thu Oct 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 16 2020 11:08:31 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Woman-Owned Business,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Sep 05 2018 15:28:04 GMT-0400 (Eastern Daylight Time),Fri Jan 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:16:35 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2130,Jamaica Plain,Suffolk,42.334948,-71.073493,,N/A,MA,42.321676,-71.110389,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283235,"Cannabonics, LLC",Templeton,1468,douglascaffrey@hotmail.com,508-450-0616,14 West Fountain St.,,Milford,MA,1757,POINT (-71.840209 42.329642),POINT (-72.079505 42.557896),14 West Fountain St.,,Milford,MA,1757,85-1364490,MCN283235,Sat Sep 25 2021 20:13:29 GMT-0400 (Eastern Daylight Time),Mon Jun 07 2021 14:33:05 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Sun Dec 13 2020 09:24:54 GMT-0500 (Eastern Standard Time),Tue Oct 05 2021 15:53:06 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:36:25 GMT-0500 (Eastern Standard Time),,,600,,1468,Templeton,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.557896,-72.079506,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/26/2022,COMPLETE,MP282067,Debilitating Medical Condition Treatment Centers,Whately,1093,johnh@dmcmass.com,413-374-1915,11-13 Hampden St,,Springfield,MA,1103,POINT (-72.573941 42.587072),POINT (-72.496112 42.5837860),11-13 Hampden St,,Springfield,MA,1103,46-3448063,MPN282067,Fri Sep 10 2021 14:41:09 GMT-0400 (Eastern Daylight Time),Tue Jun 08 2021 10:21:35 GMT-0400 (Eastern Daylight Time),Wed Dec 15 2021 13:26:33 GMT-0500 (Eastern Standard Time),TRUE,no,,,,,APPROVED,RP201977,,Not a DBE,,,Thu Apr 07 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 22 2021 10:51:27 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 09:56:43 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:30 GMT-0500 (Eastern Standard Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 14 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1093,Whately,Franklin,42.587072,-72.573941,Western MA,N/A,MA,42.583786,-72.496113,,3/22/2024
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/17/2021,COMPLETE,MC281929,MassMedicum Corp.,Holbrook,2343,drj@massmedicum.com,781-799-6629,1 Mear Road,,Holbrook,MA,2343,POINT (-71.15444 42.199156),POINT (-71.025537 42.1519759),1 Mear Road,,Holbrook,MA,2343,46-3326624,MCN281929,Mon Dec 23 2019 11:03:12 GMT-0500 (Eastern Standard Time),Mon Dec 02 2019 00:00:00 GMT-0500 (Eastern Standard Time),,TRUE,,,,,,APPROVED,RP201935,RP201935,Not a DBE,Indoor,"Tier 07: 50,001 to 60,000 sq. ft",Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 15 2019 14:02:06 GMT-0500 (Eastern Standard Time),Wed Jan 15 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:23:21 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Aug 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),2000,30000,2343,Holbrook,Norfolk,42.199156,-71.15444,Southeast and Cape,N/A,MA,42.151976,-71.025538,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,1/23/2023,COMPLETE,MR282571,Northeast Select Harvest Corp.,Somerville,2144,rob@redbones.com,617-943-2186,23 Chester Street,,Somerville,MA,2144,POINT (-71.275566 42.459085),POINT (-71.119285 42.3950439),23 Chester Street,,Somerville,MA,2144,83-4251487,MRN282571,Tue Oct 05 2021 09:55:12 GMT-0400 (Eastern Daylight Time),Fri Aug 06 2021 11:16:29 GMT-0400 (Eastern Daylight Time),Tue Feb 15 2022 13:35:49 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Not a DBE,,,Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Apr 03 2019 18:31:31 GMT-0400 (Eastern Daylight Time),Fri Oct 15 2021 14:27:50 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:43:51 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 15 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,2144,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,N/A,MA,42.395044,-71.119285,,3/22/2024
REOPENED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MP282290,Turnbuckle Consulting Inc dba Budhaus,Pittsfield,1201,office@budha.us,303-549-4848,239 West ST,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),,239 West St,,Pittsfield,MA,1201,87-4104372,MPN282290,Fri Oct 13 2023 13:44:21 GMT-0400 (Eastern Daylight Time),Mon Oct 23 2023 08:26:14 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Wed Aug 23 2023 10:29:10 GMT-0400 (Eastern Daylight Time),,,,,1500,,1201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,,MA,,,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282358,Tree Beard Inc.,New Bedford,2746,treebeardinc@gmail.com,774-722-3387,1 Nauset St,,New Bedford,MA,2746,POINT (-71.102131 41.778329),POINT (-70.937067 41.6620789),319A Union St,,New Bedford,MA,2740,82-1492577,MRN282358,Thu Feb 13 2020 14:38:17 GMT-0500 (Eastern Standard Time),Mon Oct 21 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri May 08 2020 12:07:31 GMT-0400 (Eastern Daylight Time),TRUE,,,APPROVED,EE202151,EE202151,,,,Not a DBE,,,,Wed Jan 30 2019 15:51:05 GMT-0500 (Eastern Standard Time),Wed Dec 18 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:25:25 GMT-0500 (Eastern Standard Time),Fri May 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sat May 08 2021 04:00:00 GMT-0400 (Eastern Daylight Time),,5000,2746,New Bedford,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.662079,-70.937068,SE303508,3/22/2024
APPROVED,Marijuana Delivery Operator,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MD1295,Speedy Cannabis LLC,Fitchburg,1420,developer135@gmail.com,978-343-8610,339 River Street,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),,339 River Street,,Fitchburg,MA,1420,87-3130552,MDA1295,Tue Sep 20 2022 15:07:59 GMT-0400 (Eastern Daylight Time),Wed Sep 28 2022 14:25:45 GMT-0400 (Eastern Daylight Time),,,,SE305212,,,,,,,Woman-Owned Business,,,,Mon Jan 10 2022 09:26:14 GMT-0500 (Eastern Standard Time),Tue Nov 08 2022 09:36:52 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:37:37 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),,,1420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,,MA,,,SE305212,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,2/13/2024,COMPLETE,MR284177,"Natural Agricultural Products, LLC",Abington,2351,gleonard@napbrockton.com,508-802-2315,4 Main Street,,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-70.951723 42.1441700),4 Main Street,,Brockton,MA,2301,82-4298481,MRN284177,Thu Jul 28 2022 08:54:56 GMT-0400 (Eastern Daylight Time),Thu Jan 13 2022 09:51:23 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 21 2021 13:37:50 GMT-0400 (Eastern Daylight Time),Mon Aug 08 2022 10:18:30 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 12:42:53 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,2351,Abington,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.14417,-70.951724,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/23/2021,COMPLETE,MC282409,"Green Meadows Farm, LLC",Southbridge,1550,bobpatton@greenmeadows.com,203-979-1204,PO Box 2249,,Hamilton,MA,1982,POINT (-71.840209 42.329642),POINT (-72.043200 42.0824969),PO Box 2249,,Hamilton,MA,1982,61-1897653,MCN282409,Mon Mar 30 2020 15:03:42 GMT-0400 (Eastern Daylight Time),Mon Mar 23 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2019 16:08:43 GMT-0400 (Eastern Daylight Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:54:21 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jul 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,5000,1550,Southbridge,Worcester,42.329642,-71.840209,Central MA,1st Floor,MA,42.082497,-72.043201,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5852,Fuego Delivery LLC,N/A,N/A,desmond.hyde.fuego@gmail.com,774-488-4874,254 Newhill Avenue,,Somerset,MA,2726,,,254 Newhill Avenue,,Somerset,MA,2726,85-1253926,PMDA5852,Tue Jul 06 2021 18:53:17 GMT-0400 (Eastern Daylight Time),Tue Jul 06 2021 15:01:24 GMT-0400 (Eastern Daylight Time),,,,SE304230,,,,,,,Not a DBE,,,,Wed Jun 02 2021 16:24:29 GMT-0400 (Eastern Daylight Time),,Mon Jul 26 2021 10:37:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304230,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282124,C3 Brands LLC,Orange,1364,austenwells@cannapyrealty.com,516-457-5032,"Lot 6E, R.W. Moore Drive",,Orange,MA,1364,POINT (-72.573941 42.587072),POINT (-72.254626 42.6099790),69 Hitchcock Lane,,Old Westbury,NY,11568,86-2225774,MPN282124,Fri Dec 17 2021 10:26:52 GMT-0500 (Eastern Standard Time),Thu Jan 06 2022 13:48:52 GMT-0500 (Eastern Standard Time),Thu Apr 14 2022 20:42:37 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,,,,Wed Sep 29 2021 18:58:22 GMT-0400 (Eastern Daylight Time),Fri Jan 14 2022 11:30:58 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:56:24 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1364,Orange,Franklin,42.587072,-72.573941,Western MA,N/A,MA,42.609979,-72.254626,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283502,"STANDISH GREEN GROUP, LLC",Lowell,1852,paul@martignetti.us,781-983-1404,663 Lawrence Street,,Lowell,MA,1852,POINT (-71.275566 42.459085),POINT (-71.303307 42.6323429),29 High Street,,Woburn,MA,1801,85-3994067,MCN283502,Wed Aug 25 2021 14:41:44 GMT-0400 (Eastern Daylight Time),Thu Jun 10 2021 11:01:16 GMT-0400 (Eastern Daylight Time),Mon Apr 04 2022 11:59:19 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Fri Apr 30 2021 10:10:39 GMT-0400 (Eastern Daylight Time),Fri Sep 03 2021 10:41:46 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:11:19 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 04 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,5000,1852,Lowell,Middlesex,42.459085,-71.275566,Northeast,N/A,MA,42.632343,-71.303307,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,10/27/2020,COMPLETE,MR281517,"D2N2,LLC",Great Barrington,1230,Dnorman@calyxberkshire.com,732-546-7488,307 Main Street,,Great Barrington,MA,1230,POINT (-73.209889 42.396128),POINT (-73.362026 42.1940659),307 Main Street,,Great Barrington,MA,1230,83-0822497,MRN281517,Mon Dec 09 2019 15:20:21 GMT-0500 (Eastern Standard Time),Tue Aug 13 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Jan 17 2020 17:28:03 GMT-0500 (Eastern Standard Time),,,,,,,,,,Woman-Owned Business,,,Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 01 2018 07:51:00 GMT-0400 (Eastern Daylight Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:20:49 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 21 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.194066,-73.362027,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282585,"Health Circle, Inc.",Marshfield,2050,mwestort@healthcirclema.com,917-428-8461,21 Commerce Road,,Rockland,MA,2370,POINT (-70.818958 41.978877),POINT (-70.748508 42.102829),21 Commerce Rd,,Rockland,MA,2370,47-4634005,MRN282585,Thu Nov 10 2022 11:03:19 GMT-0500 (Eastern Standard Time),Thu Jun 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Mar 31 2023 10:44:43 GMT-0400 (Eastern Daylight Time),TRUE,no,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,,Mon Apr 08 2019 09:28:41 GMT-0400 (Eastern Daylight Time),Mon Nov 21 2022 08:58:19 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 13:20:33 GMT-0500 (Eastern Standard Time),Fri Mar 31 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2050,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.102829,-70.748508,,3/22/2024
APPROVED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,DO100142,"Trade Winds, LLC.",Wareham,2571,Jesse@traderoots.buzz,508-317-6082,6 Thatcher Ln,,Wareham,MA,2571,POINT (-70.818958 41.978877),,6 Thatcher Ln,,Wareham,MA,2571,85-1203811,DOA100142,Mon Mar 28 2022 10:36:02 GMT-0400 (Eastern Daylight Time),Thu Sep 09 2021 16:22:35 GMT-0400 (Eastern Daylight Time),,,,SE304850,,,,,,,Not a DBE,,,,Fri Jul 16 2021 11:33:06 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 10:29:11 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 13:01:02 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 09 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,2571,Wareham,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,,,SE304850,3/22/2024
APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,1/13/2023,COMPLETE,MD1260,"Zip Run, Inc.",Boston,2122,gabe@ziprun.com,617-960-6393,160 Orlando street,,Mattapan,MA,2126,POINT (-71.073493 42.334948),,160 Orlando street,,Mattapan,MA,2126,84-1868442,MDA1260,Mon Apr 25 2022 15:40:32 GMT-0400 (Eastern Daylight Time),Tue Jan 11 2022 11:55:57 GMT-0500 (Eastern Standard Time),,,,SE303983,,,,,,,Not a DBE,,,Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jul 12 2021 11:07:48 GMT-0400 (Eastern Daylight Time),Fri May 06 2022 09:46:03 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 13:02:06 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jun 09 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,2122,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,,,SE303983,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/7/2021,COMPLETE,MR282350,"M3 Ventures, Inc.",Mashpee,2469,lianne@mm-ma.org,617-686-5185,9 Collins Avenue,,Plymouth,MA,2360,,POINT (-70.496190 41.6578500),9 Collins Avenue,,Plymouth,MA,2360,35-2472435,MRN282350,Tue Jan 07 2020 13:11:01 GMT-0500 (Eastern Standard Time),Wed Jul 10 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 07:16:37 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201874,RP201874,Not a DBE,,,Thu May 13 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 29 2019 08:27:17 GMT-0500 (Eastern Standard Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:21:11 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Feb 18 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,,,,,,,N/A,MA,41.65785,-70.496191,,3/22/2024
APPROVED,Third Party Marijuana Transporter,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,5/21/2021,COMPLETE,MT281556,"MMM Transport, Inc.",Northampton,1060,mmmtransportcompliance@gmail.com,908-451-4601,376 Easthampton Road,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.656591 42.2970249),376 Easthampton Road,,Northampton,MA,1060,85-1094466,MTN281556,Mon Sep 28 2020 18:47:38 GMT-0400 (Eastern Daylight Time),Wed Jul 22 2020 12:43:57 GMT-0400 (Eastern Daylight Time),Tue Dec 08 2020 11:34:36 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Woman-Owned Business | Minority-Owned Business,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 19 2020 09:10:55 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2020 10:02:59 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:21:31 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 21 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500,5000,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.297025,-72.656591,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282276,"Salty Farmers, LLC",Eastham,2651,info@saltyfarmers.com,508-367-6538,120 Holmes Street,,Eastham,MA,2651,POINT (-70.301811 41.698999),POINT (-69.982483 41.8533789),PO Box 726,,North Truro,MA,2652,82-1492906,MCN282276,Mon May 18 2020 20:25:33 GMT-0400 (Eastern Daylight Time),Mon Feb 10 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 14 2020 13:15:27 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Tue Jul 16 2019 16:55:26 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 14:09:40 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:41:30 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,2651,North Eastham,Barnstable,41.698999,-70.301811,,N/A,MA,41.853379,-69.982483,,3/22/2024
